Time            ,Cm                ,Cd                ,Cl                
250.1582242,1.3577580244E-08,0.037087884346,-1.5828294152E-07
250.1586164,1.4241092939E-08,0.037086040868,-1.568703695E-07
250.1590086,1.4639822879E-08,0.037084202075,-1.5592771536E-07
250.1594008,1.4378063115E-08,0.037082367942,-1.5613892808E-07
250.159793,1.5153608227E-08,0.037080538451,-1.5452098355E-07
250.1601852,1.5158767821E-08,0.037078713582,-1.542809264E-07
250.1605774,1.5553058824E-08,0.03707689331,-1.5333348158E-07
250.1609696,1.5794201187E-08,0.03707507762,-1.526615073E-07
250.1613618,1.6138751488E-08,0.037073266487,-1.5182216748E-07
250.161754,1.6345590655E-08,0.037071459892,-1.5120776339E-07
250.1621462,1.6584132747E-08,0.037069657817,-1.5054402993E-07
250.1625384,1.7127159558E-08,0.037067860238,-1.4935534001E-07
250.1629306,1.6972376486E-08,0.037066067153,-1.49376981E-07
250.1633228,1.7899666374E-08,0.037064278493,-1.4751000187E-07
250.163715,1.7681456315E-08,0.037062494297,-1.4764660807E-07
250.1641072,1.790499544E-08,0.037060714514,-1.4701811083E-07
250.1644995,1.8839923057E-08,0.037058939132,-1.4513251644E-07
250.1648917,1.8516751025E-08,0.037057168132,-1.4545566353E-07
250.1652839,1.8902631267E-08,0.037055401491,-1.445431979E-07
250.1656761,1.9664909678E-08,0.037053639195,-1.4296831494E-07
250.1660683,1.9341361938E-08,0.037051881223,-1.4328945327E-07
250.1664605,2.0179208438E-08,0.037050127556,-1.4158692843E-07
250.1668527,2.0225323044E-08,0.037048378174,-1.4126057607E-07
250.1672449,2.0583431581E-08,0.037046633063,-1.404012023E-07
250.1676371,2.0816619881E-08,0.0370448922,-1.3974910054E-07
250.1680293,2.1497580966E-08,0.037043155568,-1.3832014601E-07
250.1684215,2.117033408E-08,0.037041423152,-1.3865681889E-07
250.1688137,2.1995976515E-08,0.037039694929,-1.3696852552E-07
250.1692059,2.2419869017E-08,0.037037970885,-1.3598885777E-07
250.1695981,2.2126721794E-08,0.037036251013,-1.362826689E-07
250.1699903,2.3070476405E-08,0.037034535239,-1.3435941828E-07
250.1703825,2.3266036164E-08,0.037032823643,-1.3380792692E-07
250.1707747,2.3223938829E-08,0.037031116127,-1.3363938964E-07
250.1711669,2.4153008825E-08,0.037029412706,-1.3176603393E-07
250.1715591,2.391771066E-08,0.03702771337,-1.3196761495E-07
250.1719513,2.4667115335E-08,0.037026018059,-1.3039487536E-07
250.1723435,2.4882695434E-08,0.037024326809,-1.2978875523E-07
250.1727357,2.5157376419E-08,0.037022639574,-1.2908067607E-07
250.1731279,2.5569882641E-08,0.037020956346,-1.2811916482E-07
250.1735202,2.5956062295E-08,0.037019277104,-1.2720541049E-07
250.1739124,2.6238788266E-08,0.037017601834,-1.2648215328E-07
250.1743046,2.6502174341E-08,0.03701593052,-1.2578687217E-07
250.1746968,2.7252315138E-08,0.037014263143,-1.2423726547E-07
250.175089,2.7166456263E-08,0.03701259969,-1.2415584846E-07
250.1754812,2.7566520245E-08,0.037010940142,-1.2323122966E-07
250.1758734,2.8399972196E-08,0.037009284484,-1.2152235142E-07
250.1762656,2.8164653765E-08,0.037007632701,-1.217162264E-07
250.1766578,2.8918041954E-08,0.037005984775,-1.2016045297E-07
250.17705,2.9276737509E-08,0.037004340693,-1.1929638922E-07
250.1774422,2.9273342337E-08,0.037002700449,-1.1907763036E-07
250.1778344,3.0302699653E-08,0.037001063988,-1.1703933815E-07
250.1782266,3.0218177069E-08,0.036999431342,-1.1695215312E-07
250.1786188,3.0500242947E-08,0.036997802473,-1.1623637319E-07
250.179011,3.1322694879E-08,0.036996177368,-1.1455659204E-07
250.1794032,3.155312843E-08,0.036994556014,-1.139230499E-07
250.1797954,3.157494086E-08,0.036992938395,-1.1366829432E-07
250.1801876,3.2459218442E-08,0.036991324494,-1.1187086234E-07
250.1805798,3.2829861569E-08,0.036989714299,-1.1099279878E-07
250.180972,3.2739406127E-08,0.036988107793,-1.1094230277E-07
250.1813642,3.3693432568E-08,0.036986504963,-1.0901542601E-07
250.1817564,3.3857517618E-08,0.036984905792,-1.0851578578E-07
250.1821486,3.4489688775E-08,0.036983310268,-1.0716879794E-07
250.1825409,3.4059494544E-08,0.036981718375,-1.0769884885E-07
250.1829331,3.5721026368E-08,0.036980130099,-1.0456077555E-07
250.1833253,3.5289139182E-08,0.036978545426,-1.0507799209E-07
250.1837175,3.5844801099E-08,0.036976964341,-1.0389220458E-07
250.1841097,3.6571269837E-08,0.03697538683,-1.0236884915E-07
250.1845019,3.6716898518E-08,0.03697381288,-1.0190512286E-07
250.1848941,3.7290937113E-08,0.036972242475,-1.0065841252E-07
250.1852863,3.758168009E-08,0.036970675604,-9.9927095193E-08
250.1856785,3.8147847059E-08,0.036969112249,-9.8707283468E-08
250.1860707,3.8570799582E-08,0.036967552401,-9.7720975337E-08
250.1864629,3.893695612E-08,0.036965996043,-9.6879371927E-08
250.1868551,3.9308255829E-08,0.036964443163,-9.598176403E-08
250.1872473,4.0140703576E-08,0.036962893747,-9.4288638338E-08
250.1876395,3.9956890627E-08,0.036961347782,-9.4401801572E-08
250.1880317,4.1169798934E-08,0.036959805253,-9.2042111107E-08
250.1884239,4.1063200362E-08,0.036958266149,-9.1987079657E-08
250.1888161,4.1694666372E-08,0.03695673047,-9.0667752902E-08
250.1892083,4.2164250305E-08,0.036955198141,-8.9607430712E-08
250.1896005,4.262102578E-08,0.036953669254,-8.8586779314E-08
250.1899927,4.3287538453E-08,0.036952143723,-8.7172777044E-08
250.1903849,4.3232579766E-08,0.036950621524,-8.706649031E-08
250.1907771,4.4486401079E-08,0.036949102681,-8.4620658093E-08
250.1911693,4.4074977965E-08,0.036947587211,-8.5118776674E-08
250.1915616,4.5217864627E-08,0.036946075007,-8.289272736E-08
250.1919538,4.5700771236E-08,0.036944566141,-8.1813603429E-08
250.192346,4.5601729375E-08,0.036943060562,-8.1761643376E-08
250.1927382,4.6822038391E-08,0.036941558269,-7.938951654E-08
250.1931304,4.6745501697E-08,0.036940059245,-7.9288861826E-08
250.1935226,4.7571912817E-08,0.036938563479,-7.7639403681E-08
250.1939148,4.7928533845E-08,0.036937070961,-7.6751317637E-08
250.194307,4.8635549821E-08,0.036935581675,-7.5308694054E-08
250.1946992,4.8894576969E-08,0.036934095612,-7.4613692512E-08
250.1950914,4.9411352982E-08,0.036932612759,-7.3483366344E-08
250.1954836,5.0343719815E-08,0.036931133102,-7.1615402733E-08
250.1958758,5.0252516798E-08,0.036929656633,-7.1556345739E-08
250.196268,5.1328896982E-08,0.036928183337,-6.9427744482E-08
250.1966602,5.1508507922E-08,0.036926713203,-6.8897629986E-08
250.1970524,5.2183441782E-08,0.036925246222,-6.7470948994E-08
250.1974446,5.2673156834E-08,0.036923782377,-6.6397605718E-08
250.1978368,5.3242410399E-08,0.03692232166,-6.5155768376E-08
250.198229,5.3761403364E-08,0.03692086406,-6.4028317946E-08
250.1986212,5.4361542913E-08,0.036919409563,-6.2739656736E-08
250.1990134,5.468644992E-08,0.036917958161,-6.1943117072E-08
250.1994056,5.5728467608E-08,0.036916509839,-5.98862991E-08
250.1997978,5.5859364305E-08,0.036915064588,-5.942781413E-08
250.20019,5.6360182751E-08,0.036913622396,-5.8310198151E-08
250.2005823,5.742339837E-08,0.036912183253,-5.6235290157E-08
250.2009745,5.7503710753E-08,0.036910747145,-5.5840162515E-08
250.2013667,5.8452500539E-08,0.036909314066,-5.3963131701E-08
250.2017589,5.8633365049E-08,0.036907883999,-5.3412050689E-08
250.2021511,5.9779494959E-08,0.036906456953,-5.116036266E-08
250.2025433,5.9565993337E-08,0.036905032866,-5.132099336E-08
250.2029355,6.0845977981E-08,0.036903611784,-4.8824467534E-08
250.2033277,6.137127356E-08,0.036902193672,-4.7686858212E-08
250.2037199,6.1436361289E-08,0.036900778518,-4.7333320917E-08
250.2041121,6.283815618E-08,0.036899366316,-4.4649474517E-08
250.2045043,6.2600127612E-08,0.036897957055,-4.4831861879E-08
250.2048965,6.3802705587E-08,0.036896550722,-4.2492046846E-08
250.2052887,6.4393039219E-08,0.036895147309,-4.1218811424E-08
250.2056809,6.4598381387E-08,0.036893746803,-4.0629847531E-08
250.2060731,6.5693851518E-08,0.036892349197,-3.8481029006E-08
250.2064653,6.5921776191E-08,0.036890954478,-3.7836740146E-08
250.2068575,6.6985023175E-08,0.036889562638,-3.57487922E-08
250.2072497,6.7084888582E-08,0.036888173664,-3.5334031388E-08
250.2076419,6.8391450818E-08,0.03688678755,-3.2813369086E-08
250.2080341,6.8537501195E-08,0.03688540428,-3.2318953124E-08
250.2084263,6.9229586847E-08,0.036884023851,-3.0872964595E-08
250.2088185,7.0145340903E-08,0.036882646247,-2.9026851992E-08
250.2092107,7.058461016E-08,0.036881271462,-2.8031872955E-08
250.209603,7.137688522E-08,0.036879899484,-2.6399586255E-08
250.2099952,7.1892845377E-08,0.036878530305,-2.5256015307E-08
250.2103874,7.2701379178E-08,0.036877163913,-2.3617824342E-08
250.2107796,7.3410648687E-08,0.0368758003,-2.2109652998E-08
250.2111718,7.3955531491E-08,0.036874439457,-2.0945411228E-08
250.211564,7.4582981948E-08,0.036873081372,-1.9601478595E-08
250.2119562,7.5696803104E-08,0.036871726037,-1.7395482115E-08
250.2123484,7.5798494236E-08,0.036870373442,-1.6992103289E-08
250.2127406,7.7042272687E-08,0.036869023578,-1.4576343132E-08
250.2131328,7.7469802288E-08,0.036867676435,-1.3582361552E-08
250.213525,7.822797273E-08,0.036866332005,-1.2012285307E-08
250.2139172,7.8837864941E-08,0.036864990277,-1.070583921E-08
250.2143094,7.9769864671E-08,0.036863651242,-8.8332093578E-09
250.2147016,8.052897304E-08,0.036862314893,-7.2702771886E-09
250.2150938,8.0841926445E-08,0.036860981231,-6.454778827E-09
250.215486,8.2136306306E-08,0.036859650189,-3.9736177255E-09
250.2158782,8.2464456329E-08,0.036858321859,-3.1405990207E-09
250.2162704,8.3310481263E-08,0.036856996167,-1.4248120862E-09
250.2166626,8.4397267803E-08,0.036855673065,7.302411735E-10
250.2170548,8.4500079008E-08,0.036854352656,1.1503520741E-09
250.217447,8.5775962338E-08,0.03685303485,3.6332726267E-09
250.2178392,8.6610877275E-08,0.036851719628,5.328331816E-09
250.2182314,8.6871598322E-08,0.036850407034,6.0382500297E-09
250.2186237,8.7983173209E-08,0.03684909703,8.2421069056E-09
250.2190159,8.8988742696E-08,0.036847789611,1.022620097E-08
250.2194081,8.9373744693E-08,0.03684648477,1.1165564344E-08
250.2198003,9.0150674363E-08,0.036845182497,1.2756114698E-08
250.2201925,9.1508097467E-08,0.036843882786,1.5402652841E-08
250.2205847,9.1649424379E-08,0.036842585624,1.5882391393E-08
250.2209769,9.292762455E-08,0.036841291007,1.8364656985E-08
250.2213691,9.3495134706E-08,0.036839998922,1.9630811008E-08
250.2217613,9.4445741885E-08,0.036838709366,2.1516718365E-08
250.2221535,9.5166149125E-08,0.036837422326,2.3050222956E-08
250.2225457,9.6100873338E-08,0.036836137796,2.4920904009E-08
250.2229379,9.6848136692E-08,0.036834855767,2.6496768669E-08
250.2233301,9.7868160816E-08,0.036833576231,2.851810482E-08
250.2237223,9.8349292262E-08,0.03683229918,2.9626990407E-08
250.2241145,9.9804386271E-08,0.036831024605,3.2417452171E-08
250.2245067,1.0018110418E-07,0.036829752498,3.3341198995E-08
250.2248989,1.0104552102E-07,0.036828482852,3.5090736188E-08
250.2252911,1.0232598985E-07,0.036827215657,3.7607774899E-08
250.2256833,1.0280990581E-07,0.036825950908,3.8691753639E-08
250.2260755,1.0401682008E-07,0.036824688594,4.1081271138E-08
250.2264677,1.04550187E-07,0.036823428708,4.2245536072E-08
250.2268599,1.0593172258E-07,0.036822171245,4.4947573935E-08
250.2272521,1.0621275699E-07,0.036820916191,4.5677792515E-08
250.2276444,1.0760267573E-07,0.036819663543,4.8370789008E-08
250.2280366,1.0864239262E-07,0.036818413294,5.0466641653E-08
250.2284288,1.089287194E-07,0.036817165431,5.1209037249E-08
250.228821,1.104455774E-07,0.036815919951,5.4131524334E-08
250.2292132,1.1134246533E-07,0.036814676845,5.5965746591E-08
250.2296054,1.1182349415E-07,0.036813436104,5.7063859273E-08
250.2299976,1.1336565789E-07,0.036812197723,6.00244001E-08
250.2303898,1.139395522E-07,0.036810961693,6.1299522214E-08
250.230782,1.1499148174E-07,0.036809728005,6.3395128363E-08
250.2311742,1.1598830563E-07,0.036808496654,6.5410829648E-08
250.2315664,1.1714117905E-07,0.036807267631,6.7691159679E-08
250.2319586,1.176623278E-07,0.03680604093,6.8865765573E-08
250.2323508,1.1929212402E-07,0.036804816542,7.1995594649E-08
250.232743,1.1986936907E-07,0.03680359446,7.3264321559E-08
250.2331352,1.2084969321E-07,0.036802374677,7.5244955624E-08
250.2335274,1.221406717E-07,0.036801157186,7.778364389E-08
250.2339196,1.2296982194E-07,0.036799941981,7.9497381748E-08
250.2343118,1.2403838154E-07,0.036798729068,8.1634083144E-08
250.234704,1.2509258482E-07,0.036797518387,8.3762760778E-08
250.2350962,1.2613626247E-07,0.036796309997,8.5848212702E-08
250.2354884,1.2714429555E-07,0.036795103857,8.7893681483E-08
250.2358806,1.2832311748E-07,0.036793899964,9.0225494328E-08
250.2362728,1.290557806E-07,0.036792698316,9.1778525286E-08
250.2366651,1.3073604051E-07,0.036791498899,9.501156617E-08
250.2370573,1.3134083053E-07,0.036790301713,9.6313829351E-08
250.2374495,1.3234019177E-07,0.036789106745,9.8371700546E-08
250.2378417,1.3395576321E-07,0.036787913993,1.0145903617E-07
250.2382339,1.3471346932E-07,0.036786723446,1.0306883633E-07
250.2386261,1.3565697369E-07,0.036785535101,1.0499325162E-07
250.2390183,1.3715397089E-07,0.036784348947,1.0789741766E-07
250.2394105,1.3829050527E-07,0.036783164981,1.1017575969E-07
250.2398027,1.3889077655E-07,0.036781983195,1.1148992096E-07
250.2401949,1.4067736361E-07,0.036780803581,1.149125535E-07
250.2405871,1.4147315135E-07,0.036779626134,1.1658979834E-07
250.2409793,1.4263772553E-07,0.036778450845,1.188968857E-07
250.2413715,1.4411367256E-07,0.036777277711,1.2178858526E-07
250.2417637,1.447672313E-07,0.036776106721,1.2319874598E-07
250.2421559,1.463410219E-07,0.036774937873,1.2624956743E-07
250.2425481,1.4760937108E-07,0.036773771157,1.2875546603E-07
250.2429403,1.4844796351E-07,0.036772606567,1.3051550396E-07
250.2433325,1.4981331558E-07,0.036771444099,1.331877459E-07
250.2437247,1.513098672E-07,0.036770283743,1.3610334887E-07
250.2441169,1.5222331511E-07,0.036769125495,1.3799968475E-07
250.2445091,1.5329684263E-07,0.036767969348,1.4015849236E-07
250.2449013,1.5515024624E-07,0.036766815295,1.4370705524E-07
250.2452935,1.5586874749E-07,0.03676566333,1.4525544362E-07
250.2456858,1.5735028742E-07,0.036764513448,1.4814539963E-07
250.246078,1.5859441103E-07,0.03676336564,1.5062011444E-07
250.2464702,1.5983694279E-07,0.036762219902,1.5309378948E-07
250.2468624,1.612048698E-07,0.036761076227,1.5578500816E-07
250.2472546,1.6241940994E-07,0.036759934608,1.58215594E-07
250.2476468,1.6372712437E-07,0.036758795041,1.6080711977E-07
250.248039,1.652183561E-07,0.036757657517,1.6370748816E-07
250.2484312,1.6637402673E-07,0.036756522049,1.6605145698E-07
250.2488234,1.675375805E-07,0.036755388559,1.6837960737E-07
250.2492156,1.6949638349E-07,0.036754257157,1.7212816885E-07
250.2496078,1.7012366938E-07,0.036753127747,1.7351162917E-07
250.25,1.7200768546E-07,0.03675200037,1.7714305777E-07
250.2503918,1.732170916E-07,0.036750878488,1.7955026393E-07
250.2507837,1.7465090528E-07,0.036749755301,1.8236865178E-07
250.2511755,1.757970765E-07,0.036748633986,1.8469983955E-07
250.2515674,1.7766072702E-07,0.036747514874,1.8825964415E-07
250.2519592,1.7855901397E-07,0.036746397847,1.9016235662E-07
250.2523511,1.8031504951E-07,0.036745282849,1.9354309462E-07
250.2527429,1.8187229993E-07,0.036744169849,1.9659421199E-07
250.2531348,1.8279361217E-07,0.036743058833,1.9851120712E-07
250.2535266,1.847007551E-07,0.036741949794,2.0217894967E-07
250.2539185,1.8623123855E-07,0.036740842724,2.0518256139E-07
250.2543103,1.8728148959E-07,0.036739737618,2.073287178E-07
250.2547022,1.8912001767E-07,0.036738634467,2.1088716478E-07
250.255094,1.9038038903E-07,0.036737533265,2.1340472912E-07
250.2554859,1.9228072974E-07,0.036736434007,2.1706092521E-07
250.2558777,1.9320991249E-07,0.036735336685,2.1902725188E-07
250.2562696,1.9541941735E-07,0.036734241293,2.2320048289E-07
250.2566614,1.9649329452E-07,0.036733147826,2.2543884668E-07
250.2570533,1.9814809171E-07,0.036732056275,2.2863654489E-07
250.2574451,1.9980861922E-07,0.036730966637,2.3190333012E-07
250.257837,2.0132672116E-07,0.036729878903,2.3488527381E-07
250.2582288,2.0288142151E-07,0.036728793069,2.3793535129E-07
250.2586207,2.0455958333E-07,0.036727709129,2.4122514838E-07
250.2590125,2.0593985223E-07,0.036726627076,2.4396703135E-07
250.2594044,2.0809611493E-07,0.036725546907,2.4809462788E-07
250.2597962,2.092412394E-07,0.03672446861,2.5043607007E-07
250.2601881,2.1091588383E-07,0.036723392187,2.537137874E-07
250.2605799,2.1287446645E-07,0.036722317628,2.5748291839E-07
250.2609718,2.145137506E-07,0.036721244928,2.6070594861E-07
250.2613636,2.1570817883E-07,0.036720174082,2.631431024E-07
250.2617555,2.1796132511E-07,0.036719105083,2.6743656449E-07
250.2621473,2.1965065851E-07,0.036718037927,2.70745788E-07
250.2625392,2.2082817708E-07,0.036716972609,2.7316602717E-07
250.262931,2.2310289687E-07,0.036715909122,2.7750186701E-07
250.2633229,2.2487747029E-07,0.03671484746,2.809592533E-07
250.2637147,2.2606868474E-07,0.036713787622,2.8341625216E-07
250.2641066,2.2851186239E-07,0.036712729596,2.8803556481E-07
250.2644984,2.297667188E-07,0.036711673383,2.9061324891E-07
250.2648903,2.31940203E-07,0.036710618973,2.9477688799E-07
250.2652821,2.334163248E-07,0.036709566365,2.9771826683E-07
250.265674,2.3575517375E-07,0.03670851555,3.0219158109E-07
250.2660658,2.371205845E-07,0.036707466524,3.0495092476E-07
250.2664577,2.3901073254E-07,0.036706419283,3.0862542779E-07
250.2668495,2.4124447619E-07,0.036705373822,3.1291406744E-07
250.2672414,2.4275032843E-07,0.036704330149,3.1592238564E-07
250.2676332,2.4485506574E-07,0.036703288209,3.1999017809E-07
250.2680251,2.4664089212E-07,0.036702248059,3.2349880549E-07
250.2684169,2.4861308358E-07,0.036701209663,3.273192672E-07
250.2688088,2.5063537833E-07,0.036700173019,3.3125447791E-07
250.2692006,2.5248493866E-07,0.036699138126,3.3487720096E-07
250.2695925,2.5426306207E-07,0.036698104976,3.383697984E-07
250.2699843,2.5684643581E-07,0.036697073565,3.4329597452E-07
250.2703762,2.5810268009E-07,0.036696043889,3.4586522813E-07
250.270768,2.6076175082E-07,0.036695015941,3.5094470277E-07
250.2711599,2.6232290395E-07,0.036693989717,3.5403502575E-07
250.2715517,2.6477163224E-07,0.036692965213,3.5875243689E-07
250.2719436,2.662761034E-07,0.036691942424,3.6177305685E-07
250.2723354,2.6880682641E-07,0.036690921344,3.6660080253E-07
250.2727273,2.7104251121E-07,0.03668990197,3.7093214929E-07
250.2731191,2.7239880325E-07,0.036688884297,3.7369736755E-07
250.273511,2.7534797113E-07,0.036687868317,3.7928684291E-07
250.2739028,2.7685768962E-07,0.03668685403,3.8232388184E-07
250.2742947,2.7938565531E-07,0.036685841429,3.8718060982E-07
250.2746865,2.8145686893E-07,0.036684830508,3.9120197634E-07
250.2750784,2.8359486067E-07,0.036683821267,3.953805537E-07
250.2754702,2.858768851E-07,0.036682813694,3.9978680772E-07
250.2758621,2.878617694E-07,0.036681807793,4.0369324251E-07
250.2762539,2.9055253341E-07,0.036680803552,4.088171983E-07
250.2766458,2.9229384605E-07,0.036679800971,4.1229319396E-07
250.2770376,2.9501667278E-07,0.036678800042,4.175030841E-07
250.2774295,2.969826504E-07,0.036677800765,4.2137301778E-07
250.2778213,2.993795901E-07,0.036676803131,4.2599771885E-07
250.2782132,3.0182594953E-07,0.036675807138,4.3072262249E-07
250.278605,3.0393423978E-07,0.036674812781,4.348531139E-07
250.2789969,3.0639646627E-07,0.036673820055,4.3960613976E-07
250.2793887,3.0898116506E-07,0.036672828957,4.4457899246E-07
250.2797806,3.1083157312E-07,0.03667183948,4.48256562E-07
250.2801724,3.1395571259E-07,0.036670851623,4.5419580831E-07
250.2805643,3.1591869845E-07,0.036669865378,4.580627972E-07
250.2809561,3.1839693316E-07,0.036668880744,4.6286963412E-07
250.281348,3.2095544216E-07,0.036667897713,4.6780889835E-07
250.2817398,3.2344727836E-07,0.036666916286,4.7263265966E-07
250.2821317,3.2614959499E-07,0.036665936453,4.7781758486E-07
250.2825235,3.2806276469E-07,0.036664958213,4.8164765976E-07
250.2829154,3.3141556746E-07,0.03666398156,4.8797475473E-07
250.2833072,3.3317607696E-07,0.036663006491,4.9153784001E-07
250.2836991,3.3628247427E-07,0.036662033003,4.9744831409E-07
250.2840909,3.3890512305E-07,0.036661061088,5.0251232109E-07
250.2844828,3.4113818261E-07,0.036660090745,5.069179381E-07
250.2848746,3.4418709721E-07,0.036659121969,5.1272851064E-07
250.2852665,3.4649116675E-07,0.036658154754,5.1724554961E-07
250.2856583,3.4956677088E-07,0.036657189099,5.2312929345E-07
250.2860502,3.5181554982E-07,0.036656224997,5.2755826286E-07
